timestamp,name,price_aud,price_raw,url
2026-06-22T11:34:29,The Perth Mint 1 Kilo Silver Cast Bar,3337.89,"AUD3,337.89",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T16:28:02,The Perth Mint 10oz Gold Cast Bar,60917.38,"AUD60,917.38",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T16:28:02,The Perth Mint 5oz Gold Cast Bar,30481.69,"AUD30,481.69",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T16:28:02,The Perth Mint 1oz Gold Cast Bar,6112.34,"AUD6,112.34",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T16:28:02,The Perth Mint 1 Kilo Silver Cast Bar,3290.48,"AUD3,290.48",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T16:28:02,The Perth Mint 100g Gold Cast Bar,19611.44,"AUD19,611.44",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T19:54:09,The Perth Mint 10oz Gold Cast Bar,61010.69,"AUD61,010.69",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T19:54:09,The Perth Mint 5oz Gold Cast Bar,30528.35,"AUD30,528.35",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T19:54:09,The Perth Mint 1oz Gold Cast Bar,6121.67,"AUD6,121.67",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T19:54:09,The Perth Mint 100g Gold Cast Bar,19641.44,"AUD19,641.44",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T19:54:09,The Perth Mint 1 Kilo Silver Cast Bar,3275.86,"AUD3,275.86",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T23:11:47,The Perth Mint 10oz Gold Cast Bar,61105.00,"AUD61,105.00",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T23:11:47,The Perth Mint 5oz Gold Cast Bar,30575.51,"AUD30,575.51",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T23:11:47,The Perth Mint 100g Gold Cast Bar,19671.77,"AUD19,671.77",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T23:11:47,The Perth Mint 1oz Gold Cast Bar,6131.10,"AUD6,131.10",https://www.perthmint.com/shop/bullion/cast-bars/
